chr     start   end     strand  pvalue  qvalue  meth.diff
chr11   41180001        41182000        *       3.20838079026922e-06    1.86775488632285e-05    45.8860759493671
chr11   41984001        41986000        *       1.95372144652376e-68    1.81564114338641e-66    -37.2466216216216
chr11   42524001        42526000        *       3.53768447281586e-58    2.73062631961283e-56    -27.3959905528963
chr11   42554001        42556000        *       1.97891138713118e-15    3.33980168547761e-14    -48.1391250259175
chr11   42632001        42634000        *       3.08670868338743e-151   8.17176280281039e-149   25.0251906206749
chr11   42636001        42638000        *       2.93142967193271e-141   7.04150542598641e-139   36.0330622022164
chr11   42638001        42640000        *       3.0777646655894e-63     2.61407850197753e-61    26.6344457200216
chr11   42704001        42706000        *       1.86190460515379e-40    9.77251265104385e-39    -41.8659895150721
chr11   43338001        43340000        *       7.19458674788238e-21    1.76303876853987e-19    -48.9657484782833
chr11   43346001        43348000        *       5.81270190651996e-11    6.46676773594012e-10    82.3008849557522
chr11   43348001        43350000        *       1.11235705729987e-33    4.73959109165941e-32    -33.76362988602
chr11   43508001        43510000        *       3.76779376201105e-07    2.55291974904472e-06    78.3783783783784
chr11   43952001        43954000        *       1.67569137372863e-12    2.18729258045568e-11    91.304347826087
chr11   44138001        44140000        *       2.60888927857510e-11    3.01625788992876e-10    38.475499092559
chr11   44750001        44752000        *       0.00185594609193793     0.00597804823792712     30
chr11   45322001        45324000        *       9.11221795853229e-90    1.1647749284664e-87     25.0036203138119
chr11   45962001        45964000        *       0.00182343795032616     0.00588574436884917     50
chr11   46390001        46392000        *       4.41824253326468e-300   3.9251752244226e-297    -36.3515044482616
chr11   46558001        46560000        *       1.24251666968434e-06    7.73957100515228e-06    57.1428571428571
chr11   46564001        46566000        *       3.30710025564049e-56    2.45368441982767e-54    -49.6285818384449
chr11   46566001        46568000        *       0       0       -41.501363021271
chr11   46568001        46570000        *       0       0       -50.1957721436157
chr11   46570001        46572000        *       0       0       -42.5640602364702
chr11   46572001        46574000        *       2.54710021234375e-171   8.27915301100227e-169   -39.397510147613
chr11   47752001        47754000        *       5.15013997439037e-41    2.74143070647046e-39    -27.5392002276859
chr11   47798001        47800000        *       0.0181067671577511      0.0420464894565105      -33.3333333333333
chr11   48302001        48304000        *       1.84469340308983e-06    1.11773620795418e-05    40
chr11   48374001        48376000        *       3.04627488391254e-06    1.77991256009671e-05    -26.0330578512397
chr11   48568001        48570000        *       2.92841529437515e-05    0.000142626011044815    -31.3219039025491
chr11   48942001        48944000        *       1.9074002205005e-06     1.15307026220706e-05    -25.817895151754
chr11   49160001        49162000        *       5.20211948475261e-06    2.9176357657068e-05     -26.6089466089466
chr11   49450001        49452000        *       0       0       -29.4842163393876
chr11   49824001        49826000        *       4.11204989144931e-06    2.34917989333456e-05    67.9245283018868
chr11   49832001        49834000        *       0.00663921841325552     0.0180355639517763      32.5
chr11   50082001        50084000        *       0.00696645847878033     0.0187921437042383      41.6666666666667
chr11   50386001        50388000        *       5.3161055535524e-07     3.51977712306949e-06    -33.6925287356322
chr11   50492001        50494000        *       1.93472140808114e-18    4.07934268729628e-17    -26.3868547809673
chr11   50614001        50616000        *       4.73234498252872e-09    4.20614047803134e-08    100
chr11   50866001        50868000        *       9.68768569477592e-05    0.00042480364641586     -34.5849802371541
chr11   50936001        50938000        *       8.94688850295102e-08    6.65897157862184e-07    -52.5
chr11   51632001        51634000        *       4.53923560073258e-08    3.530171447461e-07      26.3264518618561
chr11   51822001        51824000        *       1.22749490493595e-36    5.73232132691505e-35    25.1872540388566
chr11   51844001        51846000        *       3.1089974553377e-23     8.6173534484458e-22     46.7580177069175
chr11   52094001        52096000        *       0       0       25.6567004055113
chr11   52122001        52124000        *       2.10488498678085e-106   3.28780540645892e-104   -26.3981774582763
chr11   52358001        52360000        *       1.65210299619264e-51    1.1099478713075e-49     25.2383744489605
chr11   52360001        52362000        *       1.09197735626995e-79    1.20124341140097e-77    26.28754888294
chr11   52424001        52426000        *       1.30610300398138e-13    1.89251295307064e-12    -37.2106261859582
chr11   52696001        52698000        *       0.0190492329775815      0.0438444199940755      39.016393442623
chr11   52704001        52706000        *       5.90619556515733e-49    3.77835339330612e-47    45.7267347848508
chr11   52706001        52708000        *       2.49277888889927e-11    2.88788697242964e-10    42.7062563992025
chr11   52708001        52710000        *       1.31073851441949e-58    1.01882192968258e-56    26.7637917637918
chr11   52734001        52736000        *       6.06340180104198e-14    9.03867720015344e-13    46.236559139785
chr11   52736001        52738000        *       6.41267488981059e-28    2.21053119906315e-26    49.4092987804878
chr11   52766001        52768000        *       4.85516540080285e-26    1.53453386141008e-24    53.3997143763884
chr11   52770001        52772000        *       2.44300680344348e-29    8.91509828921809e-28    42.1983163953185
chr11   53372001        53374000        *       3.11341782849476e-184   1.15082177249531e-181   -50.4836120084924
chr11   53496001        53498000        *       1.47687879627883e-24    4.36155591486478e-23    28.2855639910148
chr11   53502001        53504000        *       2.46308591360512e-39    1.24893518222698e-37    -36.6419294990724
chr11   53504001        53506000        *       3.34336905312267e-70    3.19479189263715e-68    -45.6121656797528
chr11   53506001        53508000        *       1.05086445258269e-10    1.13681026170153e-09    -28.6901667749621
chr11   53538001        53540000        *       8.69395854919812e-124   1.70856014991117e-121   -60.8663267060104
chr11   53540001        53542000        *       7.29071597520114e-25    2.18302144718222e-23    -64.6464646464646
chr11   53938001        53940000        *       6.11432872186665e-92    8.01325907869648e-90    -35.6671626984127
chr11   54172001        54174000        *       1.48883640180331e-266   1.06414982721038e-263   -53.3625859338538
chr11   55558001        55560000        *       2.41967193254021e-52    1.65384614115559e-50    27.870163680752
chr11   56276001        56278000        *       8.06373868653072e-265   5.69401850412069e-262   -28.6711451752869
chr11   56776001        56778000        *       4.27583551794541e-24    1.2355764597464e-22     27.7227722772277
chr11   57438001        57440000        *       6.90859548789132e-55    4.98403739929955e-53    -31.6133791029533
chr11   57672001        57674000        *       0.0033607348177077      0.0100352152004952      -29.6732026143791
chr11   57752001        57754000        *       0.00561795631802479     0.0156407795030793      -43.5064935064935
chr11   58886001        58888000        *       7.07450529463792e-37    3.32688820675702e-35    38.3950617283951
chr11   59854001        59856000        *       9.68716734175838e-13    1.29476251027161e-11    44.5229681978799
chr11   59856001        59858000        *       4.17547275509991e-15    6.87524068824717e-14    69.5054945054945
chr11   59858001        59860000        *       3.01268233803868e-56    2.23726921503838e-54    75.5452615325227
chr11   59860001        59862000        *       1.59165554321915e-10    1.68689741721546e-09    54.1666666666667
chr11   59862001        59864000        *       2.87089339573079e-118   5.32269734662973e-116   51.7005813072442
chr11   59864001        59866000        *       7.03208918975936e-58    5.3983416754235e-56     43.6469023974737
chr11   59866001        59868000        *       5.03290909249687e-44    2.87321507087522e-42    57.6576576576577
chr11   60166001        60168000        *       0.0113123633826126      0.028360771756622       27.7777777777778
chr11   60196001        60198000        *       3.39134450707602e-08    2.68559555731207e-07    40.9836065573771
chr11   60216001        60218000        *       7.538338963313e-09      6.5183505312939e-08     25.9354838709677
chr11   60340001        60342000        *       1.08070347595153e-11    1.29975528516162e-10    50.3108919382504
chr11   60342001        60344000        *       5.03650392548992e-08    3.89081725461797e-07    74.2527754056362
chr11   60474001        60476000        *       4.34768867420217e-160   1.25571947330811e-157   44.3788063721217
chr11   60478001        60480000        *       1.8240722455274e-53     1.2772350738531e-51     69.8412698412698
chr11   60502001        60504000        *       1.33141947846535e-70    1.28091903142046e-68    66.8224299065421
chr11   60912001        60914000        *       1.23687149981928e-09    1.18143712405575e-08    29.4642857142857
chr11   60916001        60918000        *       4.50408081018408e-16    7.99523720280225e-15    37.5680626940105
chr11   61042001        61044000        *       2.08171844340203e-09    1.9349431334187e-08     48.8139362490734
chr11   61184001        61186000        *       5.33242639898655e-15    8.69530494906849e-14    49.3333333333333
chr11   61214001        61216000        *       1.85807963265938e-46    1.1232215971668e-44     73.3009708737864
chr11   62646001        62648000        *       7.83042823399506e-23    2.12256116770084e-21    -35.667208378476
chr11   62680001        62682000        *       1.26942640162948e-50    8.3949259311923e-49     -37.7009588349795
chr11   62684001        62686000        *       1.06323658260129e-63    9.0965540749373e-62     26.3036868318094
chr11   62686001        62688000        *       5.40276791373768e-194   2.1629730107566e-191    30.0200278648555
chr11   62708001        62710000        *       8.59965506874238e-132   1.85760393009469e-129   53.1084829545202
chr11   62710001        62712000        *       2.54106126515509e-74    2.58430595649204e-72    29.6566871864153
chr11   62712001        62714000        *       8.5114834887604e-170    2.70644882805523e-167   48.8958166141943
chr11   62718001        62720000        *       1.45391492622781e-62    1.2186975965527e-60     33.8283057712137
chr11   62722001        62724000        *       0.00021298857544134     0.000867021562964745    -27.6164383561644
chr11   62730001        62732000        *       5.45622000814935e-12    6.76499416106886e-11    -32.6093680954485
chr11   62732001        62734000        *       1.80618914208238e-15    3.0577493005662e-14     -32.7464864208292
chr11   62736001        62738000        *       1.32818399802444e-59    1.05582711569663e-57    -40.3521657998174
chr11   62762001        62764000        *       8.53494962183018e-38    4.13132812032406e-36    -50.3629764065336
chr11   62770001        62772000        *       5.07002232793247e-11    5.67505080660796e-10    52.6515151515152
chr11   62772001        62774000        *       2.40090253373682e-05    0.00011888640156382     40.1449275362319
chr11   63244001        63246000        *       3.5423994483067e-19     7.84132179723773e-18    43.626968503937
chr11   63252001        63254000        *       1.35789163741849e-10    1.45067036609425e-09    -32.0289855072464
chr11   63264001        63266000        *       1.15213786432589e-63    9.85097820966997e-62    -79.1708410858261
chr11   63282001        63284000        *       1.67790379403072e-296   1.44671794539755e-293   -55.8532904047854
chr11   63284001        63286000        *       2.96013407289019e-236   1.69320203500612e-233   -55.2929824141389
chr11   63300001        63302000        *       5.12599470112158e-05    0.000237807885068244    -41.4257425742574
chr11   63302001        63304000        *       3.84245393749788e-27    1.2770345395045e-25     -26.6497804795677
chr11   64852001        64854000        *       4.44272096722418e-28    1.54040890763011e-26    25.2945258115781
chr11   65188001        65190000        *       4.92802098885644e-33    2.05695803466249e-31    -25.8929270435547
chr11   65508001        65510000        *       3.77158997427043e-200   1.5990342583246e-197    25.6966174234793
chr11   65530001        65532000        *       1.51774150887433e-14    2.38763168462379e-13    -36.6303607896528
chr11   66432001        66434000        *       2.49763904081615e-51    1.67225158364397e-49    29.6759194939194
chr11   67922001        67924000        *       4.60347280959289e-06    2.60546619507371e-05    -29.6240601503759
chr11   67934001        67936000        *       5.684444826198e-06      3.16664140840365e-05    27.1626428517369
chr11   67938001        67940000        *       1.21813519652333e-18    2.6036808150368e-17     -34.2245033704296
chr11   67946001        67948000        *       4.20905410217156e-11    4.75448042491634e-10    39.3454545454545
chr11   67952001        67954000        *       2.42287252153549e-08    1.95684280806713e-07    48.695652173913
chr11   68000001        68002000        *       8.53240757461509e-15    1.36957696210012e-13    -29.6112075059444
chr11   68008001        68010000        *       2.44901020110748e-09    2.2560623336205e-08     -35.7082020270846
chr11   68018001        68020000        *       6.05079286438769e-23    1.64988158618046e-21    -34.9755696564974
chr11   68034001        68036000        *       4.64850739771659e-12    5.80359563449888e-11    -39.4473409801877
chr11   68036001        68038000        *       7.7761130009001e-10     7.60956785755123e-09    43.801652892562
chr11   68054001        68056000        *       6.26517319929937e-96    8.58167998175725e-94    -57.227289607884
chr11   68058001        68060000        *       2.53063295177494e-14    3.89972178423e-13       -50.2874902874903
chr11   68240001        68242000        *       0       0       -78.9468996753834
chr11   68278001        68280000        *       8.099514601779e-58      6.21311645680369e-56    56.6091853264795
chr11   68280001        68282000        *       1.37521715319138e-08    1.14850063944205e-07    81.8181818181818
chr11   68294001        68296000        *       3.35846519855804e-66    3.00255507805693e-64    34.7860151521686
chr11   68670001        68672000        *       1.50722861610541e-09    1.42485618014272e-08    93.3333333333333
chr11   69734001        69736000        *       3.16582813326789e-07    2.17138152603843e-06    27.0676691729323
chr11   69742001        69744000        *       1.00106591892807e-13    1.46451096101548e-12    35.8954025878576
chr11   70046001        70048000        *       5.46965764095652e-07    3.61443164085002e-06    -41.4786967418546
chr11   70290001        70292000        *       3.4686277299341e-13     4.83234367122524e-12    -34.0683726509396
chr11   70308001        70310000        *       0.0129605444978976      0.0318063449137172      -26.7441860465116
chr11   70316001        70318000        *       2.19377602289311e-09    2.03287144857164e-08    33.8926040123333
chr11   70332001        70334000        *       0.0120146076625927      0.0298436567895947      -26.0193358554014
chr11   70354001        70356000        *       2.27960882806277e-28    8.00429785771431e-27    36.782240641696
chr11   70536001        70538000        *       7.48360731259426e-15    1.20662021883498e-13    90.9090909090909
chr11   70538001        70540000        *       0.00368086163823651     0.010863677015673       30
chr11   70600001        70602000        *       0       0       -85.6837178810118
chr11   70604001        70606000        *       8.75710629982724e-84    1.0250076369323e-81     -32.502795080658
chr11   70610001        70612000        *       1.36855549771364e-34    6.01455532401662e-33    -28.8828999290453
chr11   70618001        70620000        *       1.0747396208104e-26     3.50002505362976e-25    -51.3698630136986
chr11   70620001        70622000        *       7.42325506734013e-73    7.3863424613295e-71     -59.8885938582314
chr11   70624001        70626000        *       5.72126541345133e-55    4.13986411625702e-53    -46.8348800858071
chr11   70982001        70984000        *       1.72007794400745e-55    1.25797068939876e-53    27.7470513139493
chr11   71100001        71102000        *       1.02980635548966e-33    4.39105240989388e-32    27.6509828080781
chr11   71134001        71136000        *       0.000606546592184013    0.00221676724412601     25.9414225941423
chr11   71136001        71138000        *       2.60059512521496e-70    2.49025554619513e-68    41.1980614507992
chr11   71568001        71570000        *       1.36572955682765e-147   3.47847659981113e-145   49.3499349661523
chr11   71572001        71574000        *       4.9151425840201e-126    9.95063188582518e-124   27.3792667220028
chr11   71634001        71636000        *       3.62036529284444e-20    8.51753519813515e-19    -28.2803831626934
chr11   71638001        71640000        *       6.13556632816408e-13    8.35025219714118e-12    -37.5
chr11   71648001        71650000        *       8.67292473375639e-10    8.43951930250392e-09    -27.7722127616949
chr11   71886001        71888000        *       1.41277113100312e-59    1.1221975734247e-57     25.9017558714155
chr11   71888001        71890000        *       2.0911971752859e-76     2.19773335720498e-74    32.2424262467365
chr11   71892001        71894000        *       0.00513991466773244     0.0144879047628029      27.3076923076923
chr11   72060001        72062000        *       2.27865979970181e-56    1.69709515263408e-54    30.6421344144491
chr11   72526001        72528000        *       7.82986700346107e-151   2.06354428215309e-148   30.4069753244833
chr11   72528001        72530000        *       1.97847260390563e-190   7.69506144254458e-188   38.8910090146284
chr11   72530001        72532000        *       0       0       37.956503891149
chr11   72532001        72534000        *       0       0       36.9647621367241
chr11   72534001        72536000        *       1.33988270187982e-290   1.10191440299976e-287   46.7154916712851
chr11   72536001        72538000        *       4.59782005447153e-176   1.56399696312721e-173   33.8027652377596
chr11   72538001        72540000        *       4.20670552216956e-237   2.43000013961691e-234   37.5865303044221
chr11   72540001        72542000        *       0       0       44.4157237970643
chr11   72542001        72544000        *       0       0       43.1529316689254
chr11   72782001        72784000        *       2.26560158645861e-10    2.36024874774237e-09    41.1140241543817
chr11   72806001        72808000        *       2.16741913994275e-85    2.597815762135e-83      51.1301044634378
chr11   72808001        72810000        *       2.7679960260708e-138    6.40475642538134e-136   76.5321470675347
chr11   72818001        72820000        *       1.75542239859115e-161   5.1316133035321e-159    66.8943243337707
chr11   72830001        72832000        *       3.46652195007127e-64    2.99393816883881e-62    52.1154558149162
chr11   72832001        72834000        *       3.16261312837693e-22    8.30134346592442e-21    44.5289694825298
chr11   72834001        72836000        *       0.00135503559115322     0.00452898590927648     33.6778332145403
chr11   72840001        72842000        *       9.8320423230293e-17     1.83551158246734e-15    29.004329004329
chr11   73048001        73050000        *       2.23766203661006e-34    9.75457004317745e-33    35.6531513072393
chr11   73066001        73068000        *       3.13346349262588e-93    4.17747490780812e-91    57.2529379461834
chr11   73080001        73082000        *       2.90358791823671e-205   1.27320556019653e-202   38.2337193470911
chr11   73192001        73194000        *       2.50412734953235e-16    4.5321207385005e-15     -30.7999413962347
chr11   73286001        73288000        *       1.29860776155338e-05    6.76885297707518e-05    40
chr11   73322001        73324000        *       6.00448600251519e-289   4.88898014846512e-286   37.0144752515647
chr11   73336001        73338000        *       1.89449729538868e-12    2.46090141067613e-11    39.1501579098478
chr11   73350001        73352000        *       5.99271775070281e-08    4.57625538558355e-07    31.0542635658915
chr11   73358001        73360000        *       6.12811292388927e-25    1.83961652673269e-23    27.7800455906837
chr11   73362001        73364000        *       0.000318678396774728    0.00124610495407172     25.3960229187732
chr11   73364001        73366000        *       2.31877594975017e-44    1.33360809687605e-42    38.4931950406835
chr11   73370001        73372000        *       1.02891126717581e-24    3.06023237185118e-23    29.2972607319747
chr11   73372001        73374000        *       0       0       69.9849036319803
chr11   73376001        73378000        *       2.75914381762072e-19    6.14874543569522e-18    33.0501746586218
chr11   73380001        73382000        *       3.72106339990167e-229   2.01583831829154e-226   40.0871005841387
chr11   73382001        73384000        *       5.93579869543049e-59    4.65090090277208e-57    42.3302350671176
chr11   73384001        73386000        *       2.0550477433173e-113    3.54528883910073e-111   51.1397257129741
chr11   73386001        73388000        *       0       0       54.9319577207701
chr11   73388001        73390000        *       4.52884368717004e-19    9.95493154380924e-18    48.4798068767534
chr11   73390001        73392000        *       6.37630031532232e-236   3.63709580897821e-233   45.0713592453358
chr11   73392001        73394000        *       5.07546363910605e-14    7.61893064010109e-13    95
chr11   73398001        73400000        *       1.48725953371545e-31    5.90110481954708e-30    25.9481634427298
chr11   73402001        73404000        *       1.46094228284621e-316   1.44874993394853e-313   50.3432987718274
chr11   73404001        73406000        *       0       0       56.5134327771796
chr11   73406001        73408000        *       0       0       60.0455155028086
chr11   73408001        73410000        *       3.46947041560193e-171   1.12683031992906e-168   70.7385645482862
chr11   73522001        73524000        *       1.32594498350541e-32    5.45774004259016e-31    -27.6560571653414
chr11   73524001        73526000        *       2.1210634931431e-11     2.47680135183437e-10    -31.5851063829787
chr11   73532001        73534000        *       1.85648185057077e-24    5.45820714403969e-23    -50.4388736746015
chr11   73540001        73542000        *       8.43689110546661e-20    1.94121153614029e-18    49.978383052313
chr11   73548001        73550000        *       9.25607513836773e-11    1.00697446010718e-09    61.010781671159
chr11   73584001        73586000        *       2.80188870066174e-08    2.24300770871266e-07    -34.0150581793292
chr11   73604001        73606000        *       0.00219586760864079     0.0069247078589124      -29.1288923925897
chr11   73608001        73610000        *       1.13121713534944e-10    1.21925812621824e-09    -55.9837177747626
chr11   73614001        73616000        *       2.78038059579895e-126   5.64278507733485e-124   -31.9207912879728
chr11   73802001        73804000        *       1.30852087005768e-24    3.87329453020258e-23    25.4286261002679
chr11   74202001        74204000        *       9.26497229653788e-56    6.81361090491251e-54    -29.9613652804286
chr11   74212001        74214000        *       1.05257166251681e-145   2.62536047763595e-143   31.5605251590681
chr11   74218001        74220000        *       4.6932491474864e-228    2.49952619361594e-225   26.2133300091415
chr11   74220001        74222000        *       0.000329428216090515    0.00128408119047962     37.2148859543818
chr11   74242001        74244000        *       2.15772008860296e-155   5.96289721664664e-153   -32.0962248474477
chr11   74290001        74292000        *       2.32205842470567e-16    4.21172132069272e-15    34.6790802651996
chr11   74354001        74356000        *       2.53079592332105e-225   1.30376830707946e-222   33.1007028690382
chr11   74390001        74392000        *       3.54774721262396e-49    2.28134958927754e-47    52.4204702627939
chr11   74408001        74410000        *       1.1687758214329e-89     1.49120244973204e-87    28.1246793626117
chr11   74470001        74472000        *       7.65024203515441e-12    9.33578206014003e-11    -32.0533792509686
chr11   74550001        74552000        *       1.42587982979513e-218   6.96866085458302e-216   40.7945320524229
chr11   74552001        74554000        *       1.11781023776736e-213   5.24401905782013e-211   39.0141176135392
chr11   74554001        74556000        *       8.34624613985592e-157   2.33167298102074e-154   36.9817185590416
chr11   74556001        74558000        *       1.37430811455262e-116   2.47734337066231e-114   29.5136470465883
chr11   74558001        74560000        *       7.41785459856614e-27    2.43274085306972e-25    28.8673619109225
chr11   74662001        74664000        *       3.25218203619376e-69    3.05561335656952e-67    51.3903393392996
chr11   74664001        74666000        *       5.15970424893008e-10    5.1554657729893e-09     35.7529527559055
chr11   74668001        74670000        *       1.02281278690194e-35    4.65958114489296e-34    -27.0935016722694
chr11   74694001        74696000        *       4.36079070387144e-161   1.27025333751494e-158   -27.4924090934134
chr11   74706001        74708000        *       1.67637005898796e-37    8.04031944989569e-36    28.3820483685097
chr11   74714001        74716000        *       3.1163065167638e-86     3.78161065397817e-84    33.5014988171985
chr11   74724001        74726000        *       5.80126035798406e-61    4.73574901884104e-59    54.4598639455782
chr11   75018001        75020000        *       7.44874104476522e-43    4.13536183145071e-41    28.197234273598
chr11   75194001        75196000        *       9.36943630736324e-32    3.74698124457758e-30    27.525696070778
chr11   75200001        75202000        *       1.029541926328e-60      8.36611678842063e-59    30.0146632007112
chr11   75252001        75254000        *       1.9886160655273e-116    3.57369134712068e-114   -25.5018192172216
chr11   75264001        75266000        *       1.99062423461277e-28    7.00882660136277e-27    58.7893864013267
chr11   75372001        75374000        *       0       0       57.9004186664972
chr11   75396001        75398000        *       1.52184062275281e-80    1.69598595472648e-78    33.9261690901035
chr11   75408001        75410000        *       3.44592293497703e-28    1.20058620604034e-26    48.9221724524076
chr11   75416001        75418000        *       7.44978452748272e-34    3.19318030857588e-32    -38.7106627547124
chr11   75418001        75420000        *       2.74668834069423e-228   1.46664309593458e-225   -42.2188903047012
chr11   75830001        75832000        *       0.000213426426712603    0.00086861400421619     43.5151515151515
chr11   76600001        76602000        *       2.028652135741e-66      1.82162061477915e-64    -38.5955447267664
chr11   76626001        76628000        *       8.98980302102008e-39    4.48398907568444e-37    33.3789619232055
chr11   76920001        76922000        *       3.75926428239058e-73    3.75883560997203e-71    28.1427350262551
chr11   78010001        78012000        *       2.96118734590467e-16    5.33294062924152e-15    61.4736249296039
chr11   78020001        78022000        *       1.69288518743244e-139   3.97777798659886e-137   36.3517243898858
chr11   78022001        78024000        *       0       0       62.9733088122518
chr11   78024001        78026000        *       1.72012151455632e-180   6.09413002184313e-178   76.2046521697947
chr11   78028001        78030000        *       1.53374595077042e-16    2.82213453434718e-15    76.4792899408284
chr11   78130001        78132000        *       5.99087552735724e-52    4.05282920343356e-50    49.2428879066077
chr11   78172001        78174000        *       5.8894945688616e-84     6.92922118462069e-82    36.7414965606886
chr11   78176001        78178000        *       1.53856441409733e-173   5.09397026820849e-171   70.4162414965986
chr11   78192001        78194000        *       2.99624607008241e-87    3.6872669604228e-85     26.9896572969588
chr11   78194001        78196000        *       2.32424224771909e-95    3.16351301468508e-93    50.7006955810147
chr11   78780001        78782000        *       3.80007429563877e-239   2.23932797288465e-236   37.3290868801211
chr11   79378001        79380000        *       2.27434233209039e-42    1.24894662289637e-40    33.1931223710445
chr11   79398001        79400000        *       9.62800505314143e-37    4.50958505701505e-35    26.1364957563074
chr11   79820001        79822000        *       2.31218442060715e-27    7.76389885479604e-26    27.0059622046776
chr11   79930001        79932000        *       0.00012019688801365     0.000516716154109351    34.1643835616438
chr11   80124001        80126000        *       1.26683807385179e-246   7.89707313172305e-244   28.3226356871955
chr11   80202001        80204000        *       1.38581573138062e-08    1.15695088607161e-07    -54.5454545454545
chr11   80268001        80270000        *       1.83426686851965e-190   7.14096992503163e-188   -31.9381550467077
chr11   80306001        80308000        *       2.10956728637745e-81    2.38602659152666e-79    -30.0506781660032
chr11   80772001        80774000        *       1.0166042248487e-45     6.0376103232688e-44     -25.3376156099843
chr11   80906001        80908000        *       5.42781074741329e-74    5.49290280454689e-72    27.6681801048191
chr11   81072001        81074000        *       8.41730676087753e-11    9.20443142475478e-10    30.2793854209729
chr11   81080001        81082000        *       0.000140017510411734    0.000593328771708837    28.2566543275163
chr11   81128001        81130000        *       6.68719339665521e-07    4.35715305776569e-06    -37.6344086021505
chr11   81208001        81210000        *       9.34569567391779e-10    9.06231754419948e-09    -55.6825396825397
chr11   81216001        81218000        *       0.0004396946149986      0.00166312677166854     31.2512315270936
chr11   81260001        81262000        *       1.94050102042314e-14    3.02147505169354e-13    39.2618011382658
chr11   82716001        82718000        *       2.93470062740085e-17    5.69304805662033e-16    -28.7091390988515
chr11   83852001        83854000        *       6.05905420808227e-06    3.35827150925941e-05    38.7323943661972
chr11   83978001        83980000        *       1.34854698778944e-10    1.44083757570449e-09    -70.4326923076923
chr11   84006001        84008000        *       1.20975590437917e-251   7.79024393520669e-249   -52.3959550561798
chr11   84078001        84080000        *       6.91769422544562e-05    0.000312476777860901    37.2200263504611
chr11   84360001        84362000        *       5.77011266653409e-09    5.06617639915977e-08    32.2316555488175
chr11   84366001        84368000        *       2.87731244003429e-76    3.01770239334819e-74    -25.6813370519623
chr11   86028001        86030000        *       6.2338743056174e-09     5.44824854265364e-08    45.2112364521124
chr11   86132001        86134000        *       6.9763836345903e-57     5.25027726990903e-55    -43.3839520059992
chr11   86176001        86178000        *       9.11851005825183e-07    5.8092210138536e-06     -25.3846153846154
chr11   86240001        86242000        *       9.20694399270617e-10    8.93306064776574e-09    -34.7872708405396
chr11   86522001        86524000        *       0       0       26.0951957262304
chr11   86640001        86642000        *       2.9647044390003e-108    4.74855090166081e-106   -37.4434389140271
chr11   87484001        87486000        *       2.22153342321888e-05    0.000110709927822611    38.0952380952381
chr11   87504001        87506000        *       8.56274730357039e-123   1.66125123386958e-120   30.2203064553477
chr11   87518001        87520000        *       6.08632031734553e-61    4.96746219169256e-59    54.1616682406391
chr11   87984001        87986000        *       2.42231480298256e-06    1.43857052300235e-05    33.3333333333333
chr11   88300001        88302000        *       0.00012132302785384     0.000521130665523745    39.3115942028985
chr11   88738001        88740000        *       4.08062233185712e-08    3.19461771841744e-07    28.4255319148936
chr11   89198001        89200000        *       0.000708576271955435    0.00254612549436212     -31.9976359338061
chr11   90476001        90478000        *       3.41787806030603e-19    7.5726438432736e-18     -32.5711964831804
chr11   90486001        90488000        *       2.88806836872077e-95    3.92311081464188e-93    -25.4882146563226
chr11   92222001        92224000        *       1.190764075019e-20      2.88193681613247e-19    25.6949276689251
chr11   92318001        92320000        *       5.73782206300525e-07    3.77962479516543e-06    -39.5222989363687
chr11   93254001        93256000        *       1.05967198391138e-27    3.61901392958493e-26    -26.9503795024788
chr11   93486001        93488000        *       9.04307617185848e-13    1.21203705350495e-11    -58.1236897274633
chr11   94706001        94708000        *       2.38190608796714e-64    2.06284094264173e-62    25.2945528766424
chr11   94920001        94922000        *       5.57744768334743e-08    4.27916686621795e-07    -26.7062073448164
chr11   95412001        95414000        *       5.66930299677362e-14    8.47371158330919e-13    25.5096048989179
chr11   95422001        95424000        *       6.42815592174809e-06    3.54726332944591e-05    63.1697643673692
chr11   95432001        95434000        *       1.06876635661184e-10    1.15529133425471e-09    -53.0435938330675
chr11   95788001        95790000        *       5.41749634103066e-18    1.10727291441337e-16    -62.9489603024575
chr11   95824001        95826000        *       6.26475753594658e-15    1.01638095319701e-13    -41.5213145666375
chr11   95826001        95828000        *       1.18895049431554e-89    1.51647022758282e-87    -31.7574517036903
chr11   95828001        95830000        *       2.51782401129982e-120   4.78285303731116e-118   -29.4384062408985
chr11   95950001        95952000        *       1.59318051180366e-24    4.69892211464761e-23    26.4664018536908
chr11   95952001        95954000        *       2.00795308466303e-26    6.4590307718448e-25     25.6393770929545
chr11   95956001        95958000        *       5.03390561156385e-46    3.01059085793112e-44    27.8818165517212
chr11   95958001        95960000        *       3.23150074380051e-19    7.17251122223587e-18    38.8264486936214
chr11   95960001        95962000        *       3.39018667688293e-75    3.49738568554767e-73    26.1358897626036
chr11   95962001        95964000        *       5.538904641282e-53      3.83966932135815e-51    32.0336148894264
chr11   95972001        95974000        *       5.26787517276095e-50    3.43711267125175e-48    32.5436924698917
chr11   95988001        95990000        *       1.18828179112633e-114   2.08600394549381e-112   -37.982812288537
chr11   95990001        95992000        *       5.84664781486528e-78    6.27164448710303e-76    -47.2535384918874
chr11   97822001        97824000        *       0.0117920343371414      0.0293750661049199      -28.3333333333333
chr11   99096001        99098000        *       0.00196394311075395     0.00628252701077172     25.6861365235749
